Date_Time,Date,Time,Year,DoY,month,Hour,Rg_f,VPD_f,rH_f,Tair_f,Tsoil_f,Methane Turbulent Flux
4/24/2021 14:30,4/24/2021,14:30,2021,114,4,14.5,940.73,23.86,39.53,30.22,30.22,-0.0009
4/24/2021 15:00,4/24/2021,15:00,2021,114,4,15.0,859.37,24.57,38.61,30.06,30.06,0.0
4/24/2021 15:30,4/24/2021,15:30,2021,114,4,15.5,764.6,25.2,37.95,29.77,29.77,0.0017
4/24/2021 16:00,4/24/2021,16:00,2021,114,4,16.0,681.43,25.7,37.53,29.51,29.51,0.0016
4/24/2021 16:30,4/24/2021,16:30,2021,114,4,16.5,583.38,25.95,58.08,29.07,29.07,-0.0017
4/24/2021 17:00,4/24/2021,17:00,2021,114,4,17.0,474.98,25.72,58.47,28.39,28.39,-0.0013
4/24/2021 17:30,4/24/2021,17:30,2021,114,4,17.5,420.96,25.63,57.13,27.86,27.86,0.0003
4/24/2021 18:00,4/24/2021,18:00,2021,114,4,18.0,349.82,24.98,55.53,27.32,27.32,0.0003
4/24/2021 18:30,4/24/2021,18:30,2021,114,4,18.5,268.11,23.86,38.1,26.5,26.5,0.001
4/24/2021 19:00,4/24/2021,19:00,2021,114,4,19.0,193.97,22.6,38.95,25.63,25.63,0.0017
4/24/2021 19:30,4/24/2021,19:30,2021,114,4,19.5,134.77,21.0,40.63,24.67,24.67,0.0023
4/24/2021 20:00,4/24/2021,20:00,2021,114,4,20.0,65.52,18.92,42.39,23.46,23.46,0.0024
4/24/2021 20:30,4/24/2021,20:30,2021,114,4,20.5,27.2,17.02,45.42,22.3,22.3,0.0024
4/24/2021 21:00,4/24/2021,21:00,2021,114,4,21.0,4.78,15.35,48.26,21.31,21.31,0.0023
4/24/2021 21:30,4/24/2021,21:30,2021,114,4,21.5,-2.86,13.81,51.35,20.46,20.46,0.0023
4/24/2021 22:00,4/24/2021,22:00,2021,114,4,22.0,-3.21,12.81,53.57,19.89,19.89,0.003
4/24/2021 22:30,4/24/2021,22:30,2021,114,4,22.5,-3.16,12.03,55.43,19.49,19.49,0.0024
4/24/2021 23:00,4/24/2021,23:00,2021,114,4,23.0,-4.15,11.19,57.65,19.14,19.14,0.0024
4/24/2021 23:30,4/24/2021,23:30,2021,114,4,23.5,-5.36,10.32,60.15,18.82,18.82,0.003
4/25/2021 0:00,4/25/2021,0:00,2021,114,4,24.0,-6.12,9.47,62.77,18.55,18.55,0.0023
4/25/2021 0:30,4/25/2021,0:30,2021,114,4,0.5,-6.19,8.57,65.62,18.26,18.26,0.0024
4/25/2021 1:00,4/25/2021,1:00,2021,114,4,1.0,-6.09,7.77,68.21,17.98,17.98,0.0023
4/25/2021 1:30,4/25/2021,1:30,2021,114,4,1.5,-5.04,7.15,70.39,17.75,17.75,0.0023
4/25/2021 2:00,4/25/2021,2:00,2021,114,4,2.0,-3.7,6.64,72.28,17.64,17.64,0.0024
4/25/2021 2:30,4/25/2021,2:30,2021,114,4,2.5,-3.04,6.17,74.08,17.55,17.55,0.0024
4/25/2021 3:00,4/25/2021,3:00,2021,114,4,3.0,-3.01,5.71,75.77,17.51,17.51,0.0024
4/25/2021 3:30,4/25/2021,3:30,2021,114,4,3.5,-3.06,5.13,78.01,22.21,22.21,0.0024
4/25/2021 4:00,4/25/2021,4:00,2021,114,4,4.0,-2.97,4.57,80.29,22.3,22.3,0.0024
4/25/2021 4:30,4/25/2021,4:30,2021,114,4,4.5,-2.78,4.04,82.42,22.2,22.2,0.0021
4/25/2021 5:00,4/25/2021,5:00,2021,114,4,5.0,-2.06,3.68,84.77,22.09,22.09,0.0022
4/25/2021 5:30,4/25/2021,5:30,2021,115,4,5.5,-1.45,3.53,86.75,21.97,21.97,0.0024
4/25/2021 6:00,4/25/2021,6:00,2021,115,4,6.0,-0.51,3.52,87.86,21.84,21.84,0.0023
4/25/2021 6:30,4/25/2021,6:30,2021,115,4,6.5,5.04,3.52,88.6,21.73,21.73,0.0023
4/25/2021 7:00,4/25/2021,7:00,2021,115,4,7.0,18.38,3.53,89.12,21.63,21.63,0.0024
4/25/2021 7:30,4/25/2021,7:30,2021,115,4,7.5,48.57,3.51,88.75,21.42,21.42,0.0024
4/25/2021 8:00,4/25/2021,8:00,2021,115,4,8.0,88.37,3.43,88.41,18.29,18.29,0.0003
4/25/2021 8:30,4/25/2021,8:30,2021,115,4,8.5,159.54,3.6,87.71,19.06,19.06,0.0005
4/25/2021 9:00,4/25/2021,9:00,2021,115,4,9.0,238.7,4.15,86.1,19.86,19.86,-0.0008
4/25/2021 9:30,4/25/2021,9:30,2021,115,4,9.5,360.32,5.14,83.59,20.84,20.84,-0.002
4/25/2021 10:00,4/25/2021,10:00,2021,115,4,10.0,490.98,6.5,80.49,22.82,22.82,-0.0021
4/25/2021 10:30,4/25/2021,10:30,2021,115,4,10.5,549.43,7.87,77.26,24.56,24.56,0.0002
4/25/2021 11:00,4/25/2021,11:00,2021,115,4,11.0,606.15,9.29,74.26,25.94,25.94,0.0001
4/25/2021 11:30,4/25/2021,11:30,2021,115,4,11.5,590.56,10.42,71.94,27.08,27.08,-0.0012
4/25/2021 12:00,4/25/2021,12:00,2021,115,4,12.0,629.6,12.8,66.36,27.96,27.96,-0.0012
4/25/2021 12:30,4/25/2021,12:30,2021,115,4,12.5,1003.7,20.96,44.96,29.81,29.81,-0.0012
4/25/2021 13:00,4/25/2021,13:00,2021,115,4,13.0,1008.5,21.7,43.49,30.0,30.0,-0.0012
4/25/2021 13:30,4/25/2021,13:30,2021,115,4,13.5,989.6,22.29,42.32,30.03,30.03,-0.0012
4/25/2021 14:00,4/25/2021,14:00,2021,115,4,14.0,970.97,22.72,41.49,30.04,30.04,-0.0012
4/25/2021 14:30,4/25/2021,14:30,2021,115,4,14.5,940.73,23.86,39.53,30.22,30.22,-0.0012
4/25/2021 15:00,4/25/2021,15:00,2021,115,4,15.0,859.37,24.57,38.61,30.06,30.06,-0.0003
4/25/2021 15:30,4/25/2021,15:30,2021,115,4,15.5,764.6,25.2,37.95,29.77,29.77,0.0011
4/25/2021 16:00,4/25/2021,16:00,2021,115,4,16.0,681.43,25.7,37.53,29.51,29.51,0.001
4/25/2021 16:30,4/25/2021,16:30,2021,115,4,16.5,583.38,25.95,61.27,29.07,29.07,-0.002
4/25/2021 17:00,4/25/2021,17:00,2021,115,4,17.0,474.98,25.72,66.88,28.39,28.39,-0.0017
4/25/2021 17:30,4/25/2021,17:30,2021,115,4,17.5,420.96,25.63,67.87,27.86,27.86,0.0005
4/25/2021 18:00,4/25/2021,18:00,2021,115,4,18.0,349.82,24.98,63.29,27.32,27.32,0.0005
4/25/2021 18:30,4/25/2021,18:30,2021,115,4,18.5,268.11,23.86,38.1,26.5,26.5,0.0011
4/25/2021 19:00,4/25/2021,19:00,2021,115,4,19.0,193.97,22.6,38.95,25.63,25.63,0.0018
4/25/2021 19:30,4/25/2021,19:30,2021,115,4,19.5,134.77,21.0,40.63,24.67,24.67,0.0023
4/25/2021 20:00,4/25/2021,20:00,2021,115,4,20.0,65.52,18.92,42.39,23.46,23.46,0.0024
4/25/2021 20:30,4/25/2021,20:30,2021,115,4,20.5,27.2,17.02,45.42,22.3,22.3,0.0024
4/25/2021 21:00,4/25/2021,21:00,2021,115,4,21.0,4.78,15.35,48.26,21.31,21.31,0.0023
4/25/2021 21:30,4/25/2021,21:30,2021,115,4,21.5,-2.86,13.81,51.35,20.46,20.46,0.0023
4/25/2021 22:00,4/25/2021,22:00,2021,115,4,22.0,-3.21,12.81,53.57,19.89,19.89,0.0029
4/25/2021 22:30,4/25/2021,22:30,2021,115,4,22.5,-3.16,12.03,55.43,19.49,19.49,0.0023
4/25/2021 23:00,4/25/2021,23:00,2021,115,4,23.0,-4.15,11.19,57.65,19.14,19.14,0.0023
4/25/2021 23:30,4/25/2021,23:30,2021,115,4,23.5,-5.36,10.32,60.15,18.82,18.82,0.0028
4/26/2021 0:00,4/26/2021,0:00,2021,115,4,24.0,-6.12,9.47,62.77,18.55,18.55,0.0023
4/26/2021 0:30,4/26/2021,0:30,2021,115,4,0.5,-6.19,8.57,65.62,18.26,18.26,0.0023
4/26/2021 1:00,4/26/2021,1:00,2021,115,4,1.0,-6.09,7.77,68.21,17.98,17.98,0.0022
4/26/2021 1:30,4/26/2021,1:30,2021,115,4,1.5,-5.04,7.15,70.39,17.75,17.75,0.0023
4/26/2021 2:00,4/26/2021,2:00,2021,115,4,2.0,-3.7,6.64,72.28,17.64,17.64,0.0022
4/26/2021 2:30,4/26/2021,2:30,2021,115,4,2.5,-3.04,6.17,74.08,17.55,17.55,0.0023
4/26/2021 3:00,4/26/2021,3:00,2021,115,4,3.0,-3.01,5.71,75.77,17.51,17.51,0.0023
4/26/2021 3:30,4/26/2021,3:30,2021,115,4,3.5,-3.06,5.13,78.01,21.71,21.71,0.0023
4/26/2021 4:00,4/26/2021,4:00,2021,115,4,4.0,-2.97,4.57,80.29,22.51,22.51,0.0023
4/26/2021 4:30,4/26/2021,4:30,2021,115,4,4.5,-2.78,4.04,82.42,22.41,22.41,0.002
4/26/2021 5:00,4/26/2021,5:00,2021,115,4,5.0,-2.06,3.68,84.77,22.29,22.29,0.0021
4/26/2021 5:30,4/26/2021,5:30,2021,116,4,5.5,-1.45,3.53,86.75,22.15,22.15,0.0022
4/26/2021 6:00,4/26/2021,6:00,2021,116,4,6.0,-0.51,3.52,87.86,22.03,22.03,0.0022
4/26/2021 6:30,4/26/2021,6:30,2021,116,4,6.5,5.04,3.52,88.6,21.91,21.91,0.0022
4/26/2021 7:00,4/26/2021,7:00,2021,116,4,7.0,18.38,3.53,89.12,21.87,21.87,0.0023
4/26/2021 7:30,4/26/2021,7:30,2021,116,4,7.5,48.57,3.51,88.75,21.27,21.27,0.0023
4/26/2021 8:00,4/26/2021,8:00,2021,116,4,8.0,88.37,3.43,88.41,18.29,18.29,0.0004
4/26/2021 8:30,4/26/2021,8:30,2021,116,4,8.5,159.54,3.6,87.71,19.06,19.06,0.0007
4/26/2021 9:00,4/26/2021,9:00,2021,116,4,9.0,238.7,4.15,86.1,19.86,19.86,-0.0006
4/26/2021 9:30,4/26/2021,9:30,2021,116,4,9.5,360.32,5.14,83.59,20.84,20.84,-0.0017
4/26/2021 10:00,4/26/2021,10:00,2021,116,4,10.0,490.98,6.5,80.49,22.82,22.82,-0.0019
4/26/2021 10:30,4/26/2021,10:30,2021,116,4,10.5,549.43,7.87,77.26,24.56,24.56,0.0
4/26/2021 11:00,4/26/2021,11:00,2021,116,4,11.0,606.15,9.29,74.26,25.94,25.94,-0.0001
4/26/2021 11:30,4/26/2021,11:30,2021,116,4,11.5,590.56,10.42,71.94,27.08,27.08,-0.0012
4/26/2021 12:00,4/26/2021,12:00,2021,116,4,12.0,629.6,12.8,66.36,27.96,27.96,-0.0012
4/26/2021 12:30,4/26/2021,12:30,2021,116,4,12.5,1003.7,20.96,44.96,29.81,29.81,-0.0059
4/26/2021 13:00,4/26/2021,13:00,2021,116,4,13.0,987.99,19.98,46.67,29.2,29.2,-0.0074
4/26/2021 13:30,4/26/2021,13:30,2021,116,4,13.5,1019.4,21.95,43.24,30.42,30.42,-0.0091
4/26/2021 14:00,4/26/2021,14:00,2021,116,4,14.0,1017.9,23.17,40.57,30.39,30.39,-0.0092
4/26/2021 14:30,4/26/2021,14:30,2021,116,4,14.5,933.05,24.06,38.8,30.1,30.1,-0.0146
4/26/2021 15:00,4/26/2021,15:00,2021,116,4,15.0,896.41,24.46,38.16,30.11,30.11,-0.0138
4/26/2021 15:30,4/26/2021,15:30,2021,116,4,15.5,836.8,25.64,36.9,30.08,30.08,-0.0079
4/26/2021 16:00,4/26/2021,16:00,2021,116,4,16.0,612.66,25.5,69.92,29.64,29.64,-0.0041
4/26/2021 16:30,4/26/2021,16:30,2021,116,4,16.5,544.08,26.32,70.71,28.91,28.91,0.0046
4/26/2021 17:00,4/26/2021,17:00,2021,116,4,17.0,517.19,26.58,66.68,28.82,28.82,-0.0062
4/26/2021 17:30,4/26/2021,17:30,2021,116,4,17.5,406.18,25.71,71.76,27.89,27.89,-0.0036
4/26/2021 18:00,4/26/2021,18:00,2021,116,4,18.0,294.8,24.52,39.12,26.7,26.7,-0.0033
4/26/2021 18:30,4/26/2021,18:30,2021,116,4,18.5,342.56,25.05,44.79,26.99,26.99,-0.0025
4/26/2021 19:00,4/26/2021,19:00,2021,116,4,19.0,188.37,23.07,36.6,26.21,26.21,-0.0007
4/26/2021 19:30,4/26/2021,19:30,2021,116,4,19.5,108.65,20.94,39.6,24.73,24.73,0.0006
4/26/2021 20:00,4/26/2021,20:00,2021,116,4,20.0,35.49,19.43,40.65,23.5,23.5,0.0021
4/26/2021 20:30,4/26/2021,20:30,2021,116,4,20.5,-1.19,16.49,45.68,21.93,21.93,0.002
4/26/2021 21:00,4/26/2021,21:00,2021,116,4,21.0,-3.72,14.68,49.44,20.93,20.93,0.0014
4/26/2021 21:30,4/26/2021,21:30,2021,116,4,21.5,-3.22,13.57,51.75,20.39,20.39,0.0035
4/26/2021 22:00,4/26/2021,22:00,2021,116,4,22.0,-3.46,12.58,53.78,19.81,19.81,0.0022
4/26/2021 22:30,4/26/2021,22:30,2021,116,4,22.5,-2.68,11.73,56.08,19.25,19.25,0.0025
4/26/2021 23:00,4/26/2021,23:00,2021,116,4,23.0,-2.99,11.47,56.83,19.09,19.09,0.0034
4/26/2021 23:30,4/26/2021,23:30,2021,116,4,23.5,-3.46,10.79,58.71,18.9,18.9,0.0011
4/27/2021 0:00,4/27/2021,0:00,2021,116,4,24.0,-8.15,9.38,62.84,18.64,18.64,-0.0002
4/27/2021 0:30,4/27/2021,0:30,2021,116,4,0.5,-9.55,8.26,66.31,18.21,18.21,0.0027
4/27/2021 1:00,4/27/2021,1:00,2021,116,4,1.0,-6.44,7.43,69.14,17.9,17.9,-0.0017
4/27/2021 1:30,4/27/2021,1:30,2021,116,4,1.5,-3.34,6.98,71.08,17.63,17.63,0.003
4/27/2021 2:00,4/27/2021,2:00,2021,116,4,2.0,-2.96,6.81,71.66,17.51,17.51,0.0062
4/27/2021 2:30,4/27/2021,2:30,2021,116,4,2.5,-2.93,6.26,73.74,17.51,17.51,0.0026
4/27/2021 3:00,4/27/2021,3:00,2021,116,4,3.0,-2.82,5.71,75.79,21.5,21.5,0.0037
4/27/2021 3:30,4/27/2021,3:30,2021,116,4,3.5,-3.15,5.1,78.13,21.22,21.22,0.0017
4/27/2021 4:00,4/27/2021,4:00,2021,116,4,4.0,-3.2,4.68,79.54,21.1,21.1,0.0018
4/27/2021 4:30,4/27/2021,4:30,2021,116,4,4.5,-3.23,3.93,82.84,20.85,20.85,0.0002
4/27/2021 5:00,4/27/2021,5:00,2021,116,4,5.0,-2.45,3.42,85.18,20.82,20.82,-0.0004
4/27/2021 5:30,4/27/2021,5:30,2021,117,4,5.5,-1.89,3.07,86.44,21.23,21.23,0.0008
4/27/2021 6:00,4/27/2021,6:00,2021,117,4,6.0,0.44,3.33,89.85,21.28,21.28,0.0019
4/27/2021 6:30,4/27/2021,6:30,2021,117,4,6.5,-0.14,3.92,89.46,21.19,21.19,0.0002
4/27/2021 7:00,4/27/2021,7:00,2021,117,4,7.0,1.46,3.88,88.36,21.08,21.08,0.0006
4/27/2021 7:30,4/27/2021,7:30,2021,117,4,7.5,25.33,3.4,88.9,21.53,21.53,0.0009
4/27/2021 8:00,4/27/2021,8:00,2021,117,4,8.0,64.8,3.12,89.04,20.81,20.81,0.0007
4/27/2021 8:30,4/27/2021,8:30,2021,117,4,8.5,151.41,3.24,87.98,17.63,17.63,-0.0022
4/27/2021 9:00,4/27/2021,9:00,2021,117,4,9.0,198.85,3.51,87.79,18.95,18.95,-0.0015
4/27/2021 9:30,4/27/2021,9:30,2021,117,4,9.5,357.3,4.75,84.86,20.6,20.6,-0.001
4/27/2021 10:00,4/27/2021,10:00,2021,117,4,10.0,421.16,6.12,80.85,22.25,22.25,-0.0012
4/27/2021 10:30,4/27/2021,10:30,2021,117,4,10.5,672.87,8.07,76.48,24.78,24.78,-0.0002
4/27/2021 11:00,4/27/2021,11:00,2021,117,4,11.0,804.72,10.05,72.47,27.53,27.53,-0.0011
4/27/2021 11:30,4/27/2021,11:30,2021,117,4,11.5,491.08,10.37,71.62,27.63,27.63,-0.0079
4/27/2021 12:00,4/27/2021,12:00,2021,117,4,12.0,640.91,11.82,69.89,27.5,27.5,0.0073
4/27/2021 12:30,4/27/2021,12:30,2021,117,4,12.5,343.2,11.8,69.26,27.95,27.95,0.0004
4/27/2021 13:00,4/27/2021,13:00,2021,117,4,13.0,509.71,12.78,68.22,27.97,27.97,-0.0048
4/27/2021 13:30,4/27/2021,13:30,2021,117,4,13.5,500.97,13.68,66.43,29.2,29.2,-0.0118
4/27/2021 14:00,4/27/2021,14:00,2021,117,4,14.0,601.06,14.69,64.78,29.63,29.63,-0.002
4/27/2021 14:30,4/27/2021,14:30,2021,117,4,14.5,529.96,14.64,64.6,29.95,29.95,-0.0062
4/27/2021 15:00,4/27/2021,15:00,2021,117,4,15.0,390.81,14.49,64.46,29.47,29.47,-0.0052
4/27/2021 15:30,4/27/2021,15:30,2021,117,4,15.5,415.63,14.61,64.77,28.98,28.98,-0.0032
4/27/2021 16:00,4/27/2021,16:00,2021,117,4,16.0,275.17,14.24,64.86,28.64,28.64,-0.0005
4/27/2021 16:30,4/27/2021,16:30,2021,117,4,16.5,201.72,13.43,66.57,27.67,27.67,-0.0002
4/27/2021 17:00,4/27/2021,17:00,2021,117,4,17.0,205.73,13.3,66.93,27.3,27.3,0.0008
4/27/2021 17:30,4/27/2021,17:30,2021,117,4,17.5,188.63,13.01,67.59,27.15,27.15,-0.0019
4/27/2021 18:00,4/27/2021,18:00,2021,117,4,18.0,150.07,12.63,68.43,26.84,26.84,0.0003
4/27/2021 18:30,4/27/2021,18:30,2021,117,4,18.5,86.95,11.92,69.81,26.29,26.29,-0.0005
4/27/2021 19:00,4/27/2021,19:00,2021,117,4,19.0,55.05,11.6,70.35,25.68,25.68,0.0002
4/27/2021 19:30,4/27/2021,19:30,2021,117,4,19.5,28.29,11.26,70.76,25.13,25.13,0.0021
4/27/2021 20:00,4/27/2021,20:00,2021,117,4,20.0,8.86,10.07,72.92,24.57,24.57,-0.0054
4/27/2021 20:30,4/27/2021,20:30,2021,117,4,20.5,-0.39,8.54,76.77,23.98,23.98,0.0028
4/27/2021 21:00,4/27/2021,21:00,2021,117,4,21.0,-1.67,6.43,78.45,23.63,23.63,0.0157
4/27/2021 21:30,4/27/2021,21:30,2021,117,4,21.5,-0.83,6.84,81.27,23.33,23.33,-0.001
4/27/2021 22:00,4/27/2021,22:00,2021,117,4,22.0,-1.2,6.56,81.74,23.26,23.26,0.0053
4/27/2021 22:30,4/27/2021,22:30,2021,117,4,22.5,-1.16,6.38,82.28,23.0,23.0,0.0019
4/27/2021 23:00,4/27/2021,23:00,2021,117,4,23.0,-1.19,6.68,81.28,23.0,23.0,0.0018
4/27/2021 23:30,4/27/2021,23:30,2021,117,4,23.5,-1.14,6.54,81.77,23.0,23.0,-0.0003
4/28/2021 0:00,4/28/2021,0:00,2021,117,4,24.0,-5.62,6.2,82.85,23.0,23.0,-0.0013
4/28/2021 0:30,4/28/2021,0:30,2021,117,4,0.5,-7.75,6.04,83.5,23.0,23.0,0.0063
4/28/2021 1:00,4/28/2021,1:00,2021,117,4,1.0,-3.95,5.78,84.07,22.97,22.97,0.0012
4/28/2021 1:30,4/28/2021,1:30,2021,117,4,1.5,-1.73,5.44,84.95,22.77,22.77,0.0007
4/28/2021 2:00,4/28/2021,2:00,2021,117,4,2.0,-1.65,5.14,85.62,22.57,22.57,-0.0026
4/28/2021 2:30,4/28/2021,2:30,2021,117,4,2.5,-0.36,4.95,86.61,22.53,22.53,0.0014
4/28/2021 3:00,4/28/2021,3:00,2021,117,4,3.0,-0.28,4.86,86.98,22.6,22.6,-0.0033
4/28/2021 3:30,4/28/2021,3:30,2021,117,4,3.5,-0.34,4.83,86.91,22.6,22.6,0.0
4/28/2021 4:00,4/28/2021,4:00,2021,117,4,4.0,-0.54,4.77,86.92,22.59,22.59,0.0002
4/28/2021 4:30,4/28/2021,4:30,2021,117,4,4.5,-0.64,4.72,87.13,22.46,22.46,0.0028
4/28/2021 5:00,4/28/2021,5:00,2021,117,4,5.0,-1.35,4.48,87.58,22.29,22.29,0.0005
4/28/2021 5:30,4/28/2021,5:30,2021,118,4,5.5,-0.69,4.18,88.6,22.1,22.1,-0.0001
4/28/2021 6:00,4/28/2021,6:00,2021,118,4,6.0,-0.66,4.54,89.11,22.02,22.02,0.0024
4/28/2021 6:30,4/28/2021,6:30,2021,118,4,6.5,-0.59,4.86,90.7,21.9,21.9,-0.0003
4/28/2021 7:00,4/28/2021,7:00,2021,118,4,7.0,-0.57,2.24,91.14,21.84,21.84,0.0022
4/28/2021 7:30,4/28/2021,7:30,2021,118,4,7.5,11.53,2.16,91.73,21.7,21.7,0.0026
4/28/2021 8:00,4/28/2021,8:00,2021,118,4,8.0,63.67,4.08,91.3,21.91,21.91,0.0014
4/28/2021 8:30,4/28/2021,8:30,2021,118,4,8.5,154.49,4.32,89.45,22.66,22.66,-0.0013
4/28/2021 9:00,4/28/2021,9:00,2021,118,4,9.0,324.22,5.6,86.21,24.05,24.05,0.0014
4/28/2021 9:30,4/28/2021,9:30,2021,118,4,9.5,239.35,4.96,87.83,23.35,23.35,-0.0005
4/28/2021 10:00,4/28/2021,10:00,2021,118,4,10.0,407.72,6.98,81.15,22.61,22.61,-0.0025
4/28/2021 10:30,4/28/2021,10:30,2021,118,4,10.5,475.24,8.47,77.62,23.42,23.42,-0.0036
4/28/2021 11:00,4/28/2021,11:00,2021,118,4,11.0,497.54,9.76,74.77,24.21,24.21,-0.0037
4/28/2021 11:30,4/28/2021,11:30,2021,118,4,11.5,473.53,10.78,72.51,24.91,24.91,-0.0034
4/28/2021 12:00,4/28/2021,12:00,2021,118,4,12.0,430.83,11.54,70.92,25.35,25.35,-0.0032
4/28/2021 12:30,4/28/2021,12:30,2021,118,4,12.5,382.67,12.14,69.83,25.61,25.61,-0.0036
4/28/2021 13:00,4/28/2021,13:00,2021,118,4,13.0,381.81,12.78,68.65,25.91,25.91,-0.0039
4/28/2021 13:30,4/28/2021,13:30,2021,118,4,13.5,367.64,13.23,67.71,26.23,26.23,-0.0055
4/28/2021 14:00,4/28/2021,14:00,2021,118,4,14.0,368.37,13.23,67.19,26.44,26.44,-0.0062
4/28/2021 14:30,4/28/2021,14:30,2021,118,4,14.5,362.68,13.02,67.23,26.59,26.59,-0.0054
4/28/2021 15:00,4/28/2021,15:00,2021,118,4,15.0,327.69,13.43,66.71,26.75,26.75,0.0
4/28/2021 15:30,4/28/2021,15:30,2021,118,4,15.5,182.91,19.72,57.07,27.01,27.01,0.0028
4/28/2021 16:00,4/28/2021,16:00,2021,118,4,16.0,171.91,19.49,57.75,28.3,28.3,-0.0014
4/28/2021 16:30,4/28/2021,16:30,2021,118,4,16.5,193.91,19.96,56.4,25.72,25.72,0.0005
4/28/2021 17:00,4/28/2021,17:00,2021,118,4,17.0,145.76,19.85,56.53,25.18,25.18,0.0038
4/28/2021 17:30,4/28/2021,17:30,2021,118,4,17.5,182.61,19.16,57.81,25.03,25.03,0.0004
4/28/2021 18:00,4/28/2021,18:00,2021,118,4,18.0,309.0,20.93,56.12,24.9,24.9,-0.0002
4/28/2021 18:30,4/28/2021,18:30,2021,118,4,18.5,179.44,21.25,53.88,24.95,24.95,-0.001
4/28/2021 19:00,4/28/2021,19:00,2021,118,4,19.0,158.91,23.12,50.63,24.95,24.95,0.0012
4/28/2021 19:30,4/28/2021,19:30,2021,118,4,19.5,67.25,21.78,50.96,24.9,24.9,0.0055
4/28/2021 20:00,4/28/2021,20:00,2021,118,4,20.0,36.43,19.87,53.22,24.9,24.9,-0.0005
4/28/2021 20:30,4/28/2021,20:30,2021,118,4,20.5,-0.29,16.45,58.93,24.73,24.73,0.003
4/28/2021 21:00,4/28/2021,21:00,2021,118,4,21.0,-2.6,13.84,63.92,24.64,24.64,0.0006
4/28/2021 21:30,4/28/2021,21:30,2021,118,4,21.5,-2.53,12.54,66.56,24.4,24.4,-0.0006
4/28/2021 22:00,4/28/2021,22:00,2021,118,4,22.0,-2.05,12.14,67.38,24.23,24.23,0.0034
4/28/2021 22:30,4/28/2021,22:30,2021,118,4,22.5,-2.73,11.34,68.92,24.06,24.06,0.0086
4/28/2021 23:00,4/28/2021,23:00,2021,118,4,23.0,-2.31,10.89,69.68,23.9,23.9,0.0055
4/28/2021 23:30,4/28/2021,23:30,2021,118,4,23.5,-1.92,10.94,69.44,23.71,23.71,-0.0007
4/29/2021 0:00,4/29/2021,0:00,2021,118,4,24.0,-6.76,10.92,69.28,23.63,23.63,0.0032
4/29/2021 0:30,4/29/2021,0:30,2021,118,4,0.5,-8.13,10.18,71.05,23.5,23.5,0.0003
4/29/2021 1:00,4/29/2021,1:00,2021,118,4,1.0,-4.2,9.43,72.78,23.36,23.36,0.0005
4/29/2021 1:30,4/29/2021,1:30,2021,118,4,1.5,-1.9,8.66,74.6,23.3,23.3,0.0023
4/29/2021 2:00,4/29/2021,2:00,2021,118,4,2.0,-1.21,8.42,75.23,23.07,23.07,-0.0018
4/29/2021 2:30,4/29/2021,2:30,2021,118,4,2.5,-1.18,8.11,76.01,23.0,23.0,0.0028
4/29/2021 3:00,4/29/2021,3:00,2021,118,4,3.0,-1.46,7.77,76.82,22.83,22.83,-0.009
4/29/2021 3:30,4/29/2021,3:30,2021,118,4,3.5,-1.8,7.08,78.54,22.8,22.8,0.0141
4/29/2021 4:00,4/29/2021,4:00,2021,118,4,4.0,-1.48,6.52,80.09,22.69,22.69,0.0037
4/29/2021 4:30,4/29/2021,4:30,2021,118,4,4.5,-1.64,5.99,81.63,22.6,22.6,-0.011
4/29/2021 5:00,4/29/2021,5:00,2021,118,4,5.0,-1.66,5.33,83.66,22.57,22.57,-0.0015
4/29/2021 5:30,4/29/2021,5:30,2021,119,4,5.5,-1.73,4.78,85.42,22.4,22.4,0.01
4/29/2021 6:00,4/29/2021,6:00,2021,119,4,6.0,-1.61,4.51,87.21,22.4,22.4,0.0009
4/29/2021 6:30,4/29/2021,6:30,2021,119,4,6.5,-1.47,4.57,87.63,22.2,22.2,0.0004
4/29/2021 7:00,4/29/2021,7:00,2021,119,4,7.0,-0.62,4.64,87.42,22.1,22.1,0.0006
4/29/2021 7:30,4/29/2021,7:30,2021,119,4,7.5,12.6,4.65,87.64,22.06,22.06,0.0029
4/29/2021 8:00,4/29/2021,8:00,2021,119,4,8.0,39.91,4.58,87.35,21.9,21.9,0.0021
4/29/2021 8:30,4/29/2021,8:30,2021,119,4,8.5,37.65,4.68,86.73,21.9,21.9,-0.001
4/29/2021 9:00,4/29/2021,9:00,2021,119,4,9.0,65.01,4.78,86.88,21.9,21.9,-0.002
4/29/2021 9:30,4/29/2021,9:30,2021,119,4,9.5,280.92,5.8,85.49,21.9,21.9,0.0034
4/29/2021 10:00,4/29/2021,10:00,2021,119,4,10.0,411.0,7.64,81.21,22.01,22.01,-0.0033
4/29/2021 10:30,4/29/2021,10:30,2021,119,4,10.5,439.33,9.39,77.23,22.23,22.23,-0.0094
4/29/2021 11:00,4/29/2021,11:00,2021,119,4,11.0,509.5,11.1,73.16,22.51,22.51,-0.0059
4/29/2021 11:30,4/29/2021,11:30,2021,119,4,11.5,364.53,11.45,72.81,22.73,22.73,-0.0011
4/29/2021 12:00,4/29/2021,12:00,2021,119,4,12.0,220.26,11.61,71.94,22.97,22.97,0.001
4/29/2021 12:30,4/29/2021,12:30,2021,119,4,12.5,248.91,12.16,70.2,23.28,23.28,-0.0013
