DATE,Tavg_mean,Havg_mean,Vdef_mean,Hdeg_mean,Cdeg_mean,Wspd_mean,Atot_mean,Rain_sum,Savg_mean,Bavg_mean,Tr05_mean,Tr25_mean,Tr60_mean,MODIS_EVI
6/18/2010,82.54,67.51625,14.18875,0,17.6575,12.5875,26.71375,0.37,76.1925,84.04875,2.4394875,3.43475,3.5829375,0.561
6/26/2010,77.19625,76.0275,9.24875,0,12.79,9.125,19.71625,1.25,74.98375,73.90175123,2.7540625,3.2657,3.5576625,0.457
7/4/2010,75.86,86.49,5.0425,0,12.4375,8.595,17.43,7.28,74.0625,61.21466995,1.569375,1.87485,2.464975,0.498
7/12/2010,77.12452406,73.14375,11.00125,1.13,13.6225,9.8,24.96735965,0.01,77.71125,74.07233497,1.8091,1.5589375,1.5629375,0.506
7/20/2010,81.4,69.38,12.9125,0,16.50625,10.735,26.08875,0,78.3575,87.82125,2.576125,1.6212375,1.5549125,0.548
7/28/2010,83.74625,61.23,18.28,0,18.2175,8.9075,26.65,0.29,78.33375,88.16,2.9572875,1.9303125,1.802625,0.549
8/5/2010,84.5725,61.07875,18.5225,0,19.575,7.87875,23.815,0,79.6075,89.705,3.6651,2.133175,2.1802625,0.545
8/13/2010,82.91625,62.145,17.61625,0,18.50625,9.5975,23.6075,0.06,79.55625,88.36,3.8199875,2.3036625,2.4300875,0.475
8/21/2010,76.64625,59.0425,16.30875,0,11.495,7.9075,23.8325,1.46,76.28,81.8425,2.7523875,1.99143125,2.6673875,0.429
8/29/2010,75.78625,65.0525,12.60625,0.05625,11.2875,12.01,22.3325,0.15,74.38,80.43,2.68135,1.75705,2.7647625,0.458
9/6/2010,76.1425,79.79375,7.605,0,12.405,11.515,16.4125,2.73,74.36625,77.38125,2.3567,1.97681875,2.9797125,0.447
9/14/2010,76.9525,75.495,9.38125,0,13.2075,9.78125,20.44625,0,75.5,78.5225,2.0081375,1.683025,2.9850125,0.394
9/22/2010,67.7825,73.0825,7.93875,2.04875,5.56625,9.1025,19.18625,0.13,71.47375,70.53550123,2.817175,2.0539625,3.048725,0.363
9/30/2010,60.0225,59.37125,9.7625,4.90625,0.3625,7.58625,19.48375,0,64.6875,61.21466995,3.6147875,2.37825,3.228225,0.344
10/8/2010,62.77125,60.59,10.12625,2.80375,0.9925,8.48125,17.53610965,0.43,64.215,61.6140862,3.448625,2.825625,3.3700125,0.3
10/16/2010,63.27,71.8625,7.23875,2.11875,1.72375,9.36125,11.81875,1.57,63.26,64.89625,3.322575,2.8999375,3.37615,0.302
10/24/2010,56.71625,57.86875,8.125,6.98375,0.195,9.92875,15.69125,0.01,58.60625,57.33625,1.8357375,2.023325,3.377675,0.243
11/1/2010,50.76875,55.975,6.6625,13.03,0,13.6025,14.3325,0,54.67625,53.70375,2.213075,2.1222375,3.3971125,0.244
11/9/2010,49.07625,80.485,2.9425,15.73125,0,9.48625,9.47625,2.71,53.76,52.09625,1.797225,1.8082,3.4077125,0.214
11/17/2010,51.63125,74.18,4.36,13.61375,0.15625,12.80625,11.31625,0,51.89625,50.22,1.5849625,1.59315,3.423375,0.213
11/25/2010,38.44875,56.3175,4.285,26.5375,0,10.94875,11.85125,0,46.63125,42.57,1.7779875,1.596075,3.4236375,0.19
12/3/2010,37.6725,73.24625,2.7375,25.9275,0,9.120157501,9.5325,0.06,44.18875,41.44875,2.0123875,1.6521,3.437625,0.199
12/11/2010,35.15625,67.4575,2.54,29.6525,0,9.245,9.47,0.07,42.32,39.735,2.127375,1.7649875,3.4423625,0.178
2/26/2011,49.04375,62.0775,5.875,15.46,0,12.71125,16.98375,0,47.9325,50.3325,1.5941625,1.575175,2.5671875,0.168
3/6/2011,47.835,61.085,5.6375,16.745,0,12.52,14.66125,0.13,47.26875,50.11,1.67895,1.578775,2.349325,0.172
3/14/2011,57.7625,70.99875,6.345,9.2125,1.91125,13.5575,16.06125,0,52.67625,57.53,1.985875,1.654375,2.264075,0.175
3/22/2011,48.3725,71.17625,5.16125,17.385,0.91125,11.54375,12.6625,0.04,52.965,54.86625,2.3752875,1.9796125,2.2462625,0.192
3/30/2011,57.5425,51.43125,10.725,10.25125,1.56375,13.8575,21.3075,0.01,53.10125,58.16,2.6457375,2.145475,2.2679875,0.209
4/7/2011,67.7725,50.10125,13.97625,1.975,3.74125,13.88,22.54,0,60.3775,67.485,3.39285,2.547775,2.2909625,0.232
4/15/2011,62.2475,52.78,10.6625,6.3,2.7025,14.9225,20.3025,0,59.39625,64.8725,3.8654375,3.20535,2.368925,0.27
4/23/2011,58.0675,65.6775,7.4425,8.46875,0,13.1175,17.44375,0.43,58.455,61.9225,3.8714375,3.4347625,2.48675,0.268
5/1/2011,62.3875,56.3075,11.78,7.30375,3.6825,12.7425,24.79625,0.4,58.66125,64.92125,3.580575,3.551475,2.6270875,0.292
5/9/2011,64.01125,66.4225,8.09375,4.6425,4.19,13.65875,22.31625,1.7,64.02625,67.705,2.4686625,2.8505,2.8425125,0.327
5/17/2011,69.85538703,70.9225,9.0375,1.0675,6.5525,16.03875,22.0825,3.07,65.13,70.90125,1.9547625,1.9831375,3.0764625,0.381
5/25/2011,74.35413703,67.06625,11.04875,1.02,10.39375,15.60125,25.93110965,0,69.11125,76.2375,2.00175,1.79960625,2.859869563,0.412
6/2/2011,82.00625,51.54125,20.66875,0,16.6475,15.54,28.1625,0,72.48375,83.32875,2.8515625,1.97678125,2.755494563,0.485
6/10/2011,82.48,55.4425,20.07375,0,17.18375,16.3575,27.70875,1.34,73.065,81.855,2.332675,2.16705,2.802025,0.488
6/18/2011,84.7925,43.56625,26.505,0,17.90625,15.795,28.8325,0,74.80375,86.4175,3.6980875,2.398425,2.8999125,0.443
6/26/2011,86.6975,49.20875,25.07,0,20.8325,13.2725,28.145,1.06,76.61625,87.3325,2.908975,3.0274375,3.1128,0.447
7/4/2011,88.545,44.17,29.74,0,23.5775,9.0575,27.46875,0.05,78.74,86.94433374,3.746375,2.157825,3.3191375,0.377
7/12/2011,88.40125,48.28625,27.195,0,24.12625,8.47625,24.26125,0.22,79.1225,61.21466995,3.873575,1.75705,3.5014875,0.303
7/20/2011,90.79375,41.555,32.125,0,25.6475,11.12,24.10125,0,80.70875,61.21466995,3.9083375,1.75705,3.5960625,0.353
7/28/2011,90.49625,41.07375,32.82125,0,25.90625,9.1175,25.245,0.01,81.69625,61.21466995,3.9271375,1.75705,3.6407375,0.284
8/5/2011,84.91375,56.3,23.18,0,22.11125,10.915,21.2675,2.85,78.9425,61.21466995,3.4138875,1.75705,3.6852125,0.261
8/13/2011,81.15038703,58.09574838,19.21375,0.565,17.6925,8.485157501,23.26110965,0.45,74.85046189,61.21466995,1.67145,1.75705,3.514857063,0.278
8/21/2011,85.72875,50.03875,25.205,0,21.06375,8.4325,22.9275,0.02,78.08625,61.21466995,2.2439125,1.75705,3.6716125,0.343
8/29/2011,81.5925,44.49125,24.41125,0.2425,16.7275,12.46375,22.34375,0.14,77.055,61.21466995,3.252225,1.75705,3.6623625,0.293
9/6/2011,70.27875,47.93875,17.30125,0.7725,6.23,7.43125,22.47625,0,70.29125,61.21466995,3.8951375,1.75705,3.6777125,0.255
9/14/2011,66.06288703,66.97824838,9.53,2.435,4.455,11.3639075,17.03235965,0.27,67.87046189,61.21466995,3.6675,1.75705,3.525107063,0.236
9/22/2011,66.9075,56.07,12.97,1.2425,3.26625,8.44,20.8575,0.71,66.20625,70.1325,2.97715,1.75705,3.7169375,0.236
9/30/2011,67.4075,46.25625,14.3,1.45375,4.1075,12.645,19.15,0.06,66.29,70.80625,3.552625,1.75705,3.720125,0.214
10/8/2011,63.2025,72.19625,7.20375,1.9775,1.43375,9.02125,14.95625,2.11,64.58625,64.5875,1.907,2.8994375,3.7176,0.197
10/16/2011,56.55625,62.9,7.6625,8.51375,1.07125,9.6875,17.46610965,0.2,59.73546189,62.10808374,2.076175,2.73039375,3.540232063,0.197
10/24/2011,54.3575,67.29125,6.16875,10.61875,0.88875,11.66,14.6425,0.82,57.03125,56.52875,1.8054875,2.8708875,3.7146875,0.194
11/25/2011,41.00625,70.8325,2.81125,23.02,0,13.135,9.30875,0.52,46.6075,43.84625,1.5447375,1.6043625,1.544275,0.188
12/11/2011,42.82125,80.53875,2.0425,22.4575,0,11.21125,6.705,0.45,44.315,43.105,1.5514625,1.60745,1.5184375,0.158
12/19/2011,36.69125,84.7275,1.3025,28.30125,0,9.10625,6.8625,0.87,42.87125,40.885,1.5435,1.597575,1.5041125,0.164
12/27/2011,44.488,62.022,4.888,19.292,0,11.248,12.354,0,43.106,42.036,1.55492,1.59884,1.49624,0.155
1/1/2012,41.09625,60.125,4.31125,23.49625,0,10.77,11.9025,0,42.62375,41.07125,1.5965375,1.6064375,1.4913625,0.16
1/9/2012,39.59875,60.25875,3.765,25.00125,0,12.42375,11.80860965,0.01,40.9525,40.20625,1.74715,1.629875,1.4929,0.147
1/17/2012,38.85413703,65.00199838,3.73375,23.89875,0,12.5414075,13.31360965,0.86,43.38171189,43.29183374,1.881,1.69071875,1.598457063,0.169
2/2/2012,40.00875,80.72,1.86875,26.0875,0,10.29625,7.9875,0.76,44.13125,43.12375,1.575425,1.6086,1.4868375,0.17
2/18/2012,44.82375,64.4,4.7175,20.145,0,11.99625,15.3875,0.24,44.5475,44.44625,1.5747,1.61515,1.4798375,0.176
2/26/2012,50.0425,53.34875,6.6175,14.47875,0,12.17875,17.58485965,0.1,48.395,58.04475246,1.8858,1.640775,1.4785625,0.202
3/5/2012,51.7425,69.405,5.19,11.57125,0.22125,15.44625,16.155,1.11,49.8225,61.21466995,1.8423375,1.6848625,1.4802125,0.219
3/13/2012,64.55375,82.72375,4.2975,2.33125,3.1725,16.19,13.86875,1.94,59.5,61.21466995,1.6861,1.6824,1.4786375,0.308
3/21/2012,58.545,78.31375,4.95375,6.89,0.88375,9.885,20.80360965,0.4,57.985,61.6028362,1.6160125,1.5777375,1.466325,0.375
3/29/2012,63.98875,82.31875,4.66,3.57875,2.65375,11.25125,19.23875,0.77,63.90125,65.67625,1.9899875,1.6069375,1.4676,0.298
4/14/2012,60.25125,73.54375,5.655,6.8725,0.71875,12.66375,23.21625,0.95,61.56125,63.33125,1.7046125,1.63425,1.4855625,0.468
4/22/2012,66.5075,71.52375,7.705,3.02,3.70875,10.87375,23.9125,0.64,64.17125,70.45125,2.2393875,1.9447125,1.6234875,0.534
4/30/2012,73.31375,75.19125,7.9,0.45375,8.92625,16.765,22.56375,0.41,69.51,73.6375,1.948225,2.2332125,2.0019375,0.555
5/8/2012,62.60125,72.20625,7.03125,3.12375,0.515,7.22375,21.6875,0.7,65.11,68.3375,2.1720625,2.45005,2.240675,0.567
5/16/2012,71.02625,66.05625,10.8825,0,5.94625,12.95375,26.1575,1.11,68.0975,73.49375,2.0425625,2.6821875,2.435825,0.538
5/24/2012,75.46375,68.76125,10.78,0.19,10.58,14.6825,25.51235965,0.81,72.525,78.385,2.0552875,2.9760375,2.5532375,0.544
6/1/2012,70.09,77.58875,7.22375,1.105,6.05375,7.87125,23.42610965,1.1,72.11,73.715,1.707975,3.12885,2.5964625,0.514
6/9/2012,76.3725,73.48875,9.74125,0,11.73875,12.2875,24.1325,0.1,74.85625,80.5475,2.18045,3.1225875,2.60215,0.523
6/17/2012,78.83625,69.71375,12.35375,0,14.26625,13.50875,25.15875,0.77,76.64375,81.49125,2.2683375,3.3298875,2.607875,0.492
6/25/2012,84.59,53.77875,22.305,0,18.845,11.495,29.42875,0,79.985,87.9125,2.867625,3.59375,2.6717125,0.427
7/3/2012,82.68375,57.04375,19.4275,0,18.80375,10.275,24.9025,0.3,80.53875,87.255,3.7023375,3.77505,2.9273875,0.439
7/11/2012,82.5225,55.42,20.75875,0,17.47125,8.93625,28.7725,0,81.08375,87.79375,3.6562375,3.8168125,3.197725,0.314
7/19/2012,88.585,43.0175,29.725,0,23.53875,10.55625,27.48,0,83.94625,90.53,3.8964875,3.85025,3.4040125,0.354
7/27/2012,92.72875,32.48625,40.06875,0,27.8525,10.165,27.8325,0,85.6075,91.62875,3.9290375,3.8716625,3.5363,0.28
8/4/2012,84.29375,45.465,26.0175,0,19.48,8.74875,23.91610965,0.01,84.3425,88.65875,3.9493125,3.888675,3.6080375,0.293
8/12/2012,77.3375,53.8975,17.52875,0,12.47875,9.915,21.88375,0.59,79.95,82.14125,3.689375,3.9064625,3.641925,0.291
8/20/2012,76.60875,62.85125,13.74875,0,12.02,9.79375,20.88125,1.13,76.56125,78.94625,2.3558375,3.900575,3.6523375,0.289
8/28/2012,81.65875,51.92875,22.73125,0,16.83875,7.2625,24.2725,0,78.52125,83.83375,2.4021125,3.8250875,3.639075,0.271
9/5/2012,76.81375,46.2125,20.58375,0,12.2775,10.295,23.15610965,0,78.54125,82.485,3.6639875,3.8214125,3.6243625,0.242
9/13/2012,65.20875,71.96,8.22625,1.4725,2.86125,9.16,14.4825,0.34,70.2,70.79375,3.815175,3.8588,3.6327625,0.2
9/21/2012,72.7525,60.48,13.80375,0.025,7.8625,9.68375,16.88125,2.83,72.63875,74.93625,3.0640375,3.46815,3.6377375,0.204
9/29/2012,59.5925,70.21,6.01125,5.81875,0.1525,9.52,12.26875,0.36,65.65875,62.725,1.6822125,1.75915,3.6333,0.226
10/7/2012,58.7775,71.84375,5.49625,7.21625,0.88875,10.6275,13.23235965,1.56,60.80625,60.17125,1.9475875,1.914825,3.6465,0.22
10/15/2012,65.04875,56.355,10.2975,2.81,2.8275,13.34,17.4725,0,61.82625,62.19625,2.027975,1.745475,3.6328875,0.226
10/23/2012,53.08,64.88125,5.76375,13.48875,2.10125,12.44625,15.07375,0,59.485,58.56,2.8651625,2.0743,3.6116125,0.232
10/31/2012,54.31375,58.46125,7.77,10.92875,0.33125,8.295,15.69,0,56.98625,57.95125,3.60005,2.26595,3.6060125,0.246
11/8/2012,51.6,62.43,6.23,13.3325,1.03375,13.6425,13.25375,0.45,54.88125,53.80375,3.0085375,2.40305,3.5923125,0.208
11/16/2012,52.66625,63.48375,6.02625,11.94875,0.055,10.8,12.74375,0.01,53.54625,53.77125,2.752075,2.4886875,3.5906,0.118
12/26/2012,26.95666667,78.195,1.27,38.305,0,10.09833333,7.635,0.48,37.34666667,33.00166667,3.241666667,2.89815,3.5875,0.188
1/1/2013,33.375,74.82375,2.105,31.38375,0,9.0425,9.49125,0,38.30375,36.40125,2.521975,2.906775,3.5965375,0.188
1/9/2013,34.58875,72.3425,2.005,29.51375,0,10.8575,8.165,0.63,40.535,38.86125,1.9865625,2.9014875,3.5913375,0.161
1/17/2013,38.95125,64.59625,3.67875,24.5075,0,9.025,13.0425,0,40.39625,39.53,2.0164375,2.9172625,3.595925,0.171
1/25/2013,43.05625,76.1,2.65375,21.26625,0,12.04375,10.94875,0.29,45.14,44.97875,2.1673875,2.8846375,3.5839375,0.159
2/10/2013,39.5775,66.49,3.6975,25.535,0,10.4925,15.985,0.74,43.38625,42.62,2.0637625,2.88235,3.57005,0.165
2/18/2013,36.02625,77.23375,2.3325,29.65,0,13.0575,12.47625,2.71,41.505,40.61125,1.643375,2.56325,3.56975,0.147
3/6/2013,45.9625,65.33625,4.39625,18.62375,0,12.11625,14.06610965,0.34,45.89,46.91375,1.6300875,1.646775,1.5906875,0.15
3/14/2013,50.6775,61.0975,6.38875,14.605,0.00375,11.90625,17.60125,0,50.045,53.08875,1.9989,1.69485,1.572725,0.182
3/22/2013,44.3575,68.6425,3.93,20.26,0,13.6225,17.675,0.17,47.25875,48.22,2.2372875,1.7979625,1.5674625,0.214
3/30/2013,49.45375,79.49625,3.78,15.18125,0.02375,11.65875,16.79125,3.04,51.1125,52.21125,1.94025,1.72795,1.56235,0.236
4/7/2013,54.2,75.0325,4.82,11.615,1.10375,15.0689075,20.46375,1.55,53.35625,54.71875,1.579225,1.548725,1.5426125,0.246
4/15/2013,52.1375,67.50625,5.375,12.725,0,14.68375,19.1525,0.76,53.0875,54.9075,1.6581875,1.5465875,1.5234875,0.238
4/23/2013,56.64625,71.5925,6.29625,9.51625,1.83,13.30875,22.35875,0.55,56.03625,58.80875,1.71115,1.5577,1.511875,0.287
5/1/2013,54.86375,70.3625,5.56625,11.05625,0.70625,13.14375,22.75875,1.69,57.51875,61.19,2.1649375,1.6094,1.50505,0.343
5/9/2013,65.22125,70.49,7.68875,1.84625,2.35375,10.44,23.56346931,0.33,62.4375,65.9875,1.7455625,1.5410375,1.496475,0.414
5/17/2013,69.35375,81.75625,5.3175,0.48375,5.5,10.73375,20.32,1.82,67.45125,69.50375,1.590525,1.540925,1.490425,0.491
5/25/2013,72.77375,80.445,5.905,0,7.98875,17.40625,22.15625,6.48,69.68375,72.22,1.5946,1.5195875,1.4758375,0.603
6/2/2013,69.255,73.7025,7.6325,0.28625,4.30375,10.34625,26.34125,2.91,70.77,71.9375,1.478225,1.4686125,1.45895,0.538
6/10/2013,78.91,69.78,12.13,0,14.715,11.2625,24.63735965,1.99,76.72,79.81875,1.51,1.4597625,1.45485,0.541
6/18/2013,79.45375,67.95375,12.3625,0,14.44,15.26375,26.91125,0,77.83375,80.0675,1.6034375,1.453425,1.4508375,0.54
6/26/2013,75.825,60.89875,14.255,0,10.1275,8.57375,28.53625,0,78.37125,84.38875,2.273175,1.698075,1.4533125,0.572
7/4/2013,81.85875,55.75625,18.28625,0,16.81625,11.68375,25.16985965,0,80.24,85.8775,3.076775,2.3670875,1.496675,0.614
7/12/2013,76.365,76.95375,9.49875,0,12.46,8.3825,20.84625,2.82,78.4325,80.18375,2.1684,2.2869,1.8519375,0.544
7/20/2013,79.26,74.24875,10.5275,0,14.1125,9.535,22.66985965,2.61,79.63,82.23625,1.7413,1.9011875,1.96445,0.56
7/28/2013,80.0775,74.2225,10.50125,0,15.31375,9.66875,25.06625,1.38,79.3725,81.44375,1.546975,1.4736375,1.58045,0.654
8/5/2013,78.57625,74.90375,10.22375,0,13.915,7.115,21.95985965,2.66,79.5075,83.34,1.7334125,1.5704875,1.5583375,0.604
8/21/2013,79.1175,69.33875,12.19625,0,14.36625,8.00125,24.05375,0,78.87375,84.04125,1.97795,1.5056875,1.512875,0.625
8/29/2013,77.06375,65.99125,14.1875,0,11.76625,6.07,22.12485965,0,77.9825,84.16375,2.534025,1.9565125,1.5762875,0.558
9/6/2013,77.4575,64.7425,14.0075,0,12.975,7.355,21.54875,0.06,78.10875,83.79625,2.941825,2.188125,1.952725,0.515
9/14/2013,71.7925,75.3,8.03625,0.63375,8.6175,7.9725,14.95125,1.92,74.69125,74.7525,2.14405,2.2610375,2.1366,0.429
9/22/2013,67.54875,64.00625,11.11125,1.0925,3.67,9.65625,21.08625,1.41,69.605,70.00125,1.6971,2.112125,2.2284875,0.415
9/30/2013,65.57875,68.885,8.2225,3.85125,4.47625,11.1825,19.36,0.87,68.18625,66.98,1.5634375,1.5463875,2.2989625,0.449
10/8/2013,63.43,70.87125,6.91625,2.30125,1.1925,10.78125,14.9375,1.03,65.27625,65.2,1.670125,1.58745,2.3164625,0.409
10/16/2013,49.87125,75.1975,4.45625,14.69375,0,7.77,16.74485965,0.12,57.86125,54.5,1.5461,1.5014,2.015925,0.377
10/24/2013,57.3175,80.4325,3.55,9.70375,1.475,10.425,10.63875,0.23,59.28375,59.325,1.60985,1.5497125,1.5770125,0.272
11/1/2013,50.585,69.83375,4.63375,14.53,0,11.22,12.44860965,0.34,55.88,53.995,1.5769875,1.5979,1.563,0.277
11/9/2013,48.07125,68.73875,4.26625,17.4725,0.22625,10.7975,12.25125,0.02,52.2925,51.54875,1.6233375,1.5989875,1.5634375,0.227
11/25/2013,37.96875,73.61875,2.73875,26.13125,0,7.37375,10.5125,0.27,44.4825,41.40625,1.59675,1.6962125,1.5682875,0.225
12/11/2013,37.5825,67.41375,3.7475,27.68625,0,9.68875,10.73125,0.17,41.93375,38.82,1.5907375,1.7179375,1.58025,0.202
12/27/2013,33.462,68.448,2.768,30.684,0,9.434,10.466,0,39.536,36.862,1.56592,1.50572,1.5461,0.223
1/1/2014,28.6975,62.96375,2.47625,35.9725,0,13.3375,12.53957896,0.01,37.805,33.91,1.6298,1.5180125,1.54055,0.227
1/9/2014,43.2775,52.3,5.74375,21.34,0,11.315,10.81625,0.02,41.125,39.8375,1.7001,1.5306125,1.5309875,0.181
1/17/2014,34.4575,44.26875,4.90875,31.375,0,11.69375,12.9325,0,39.9325,39.84,2.0279625,1.558675,1.519925,0.189
1/25/2014,32.96,55.68875,3.72625,31.09125,0,11.05875,11.07625,0.01,38.39625,37.535,2.178525,1.6326375,1.5169875,0.191
2/10/2014,37.71625,68.51375,3.9625,27.9875,0,9.6375,15.2325,0.19,39,39.15625,1.664675,1.708925,1.519225,0.201
2/18/2014,44.225,54.91,5.515,21.10375,0,11.85625,14.3625,0,43.65875,46.19875,2.0717625,1.7579125,1.52095,0.192
2/26/2014,28.03,72.44,2.14,36.4425,0,9.499065002,14.3775,0.3,39.48875,38.21875,2.2037125,1.8794125,1.5233875,0.198
3/6/2014,46.59,57.46875,6.435,16.95375,0,12.9375,17.875,0.15,43.99875,45.84875,1.7722625,1.9224,1.533,0.194
4/7/2014,59.275,56.5175,9.77875,7.5875,1.60125,15.14125,23.60625,0.02,55.2375,60.93625,2.8022,2.51195,1.9799125,0.192
4/15/2014,57.23125,59.90125,7.76375,7.8875,0.1475,10.2125,20.955,0.43,55.885,59.96625,3.306375,2.7907375,2.3131875,0.214
4/23/2014,62.7925,50.3925,11.24125,4.80125,2.1525,16.59375,23.0575,0.78,60.115,63.645,2.4676625,3.0565875,2.5139375,0.264
5/1/2014,69.5325,45.87375,16.4875,3.0425,7.19625,14.28375,26.33860965,0.39,62.0775,68.88375,3.04125,3.3045125,2.70165,0.265
5/9/2014,62.90875,58.86625,9.39375,4.62875,2.4775,13.6325,24.78875,0.08,64.58625,68.93875,2.943075,3.4474,2.8025,0.314
5/17/2014,70.88,67.95375,10.0575,0.675,7.5925,13.375,20.58860965,1.32,66.29671189,70.98308374,3.1426125,3.34723125,2.879594563,0.343
6/2/2014,75.54375,72.5175,9.85875,0,10.86875,11.7975,22.47125,2.68,74.11375,77.48125,1.9842375,2.6446125,3.093625,0.415
6/10/2014,75.4975,70.605,10.2825,0,10.285,13.79375,24.83985965,1.14,71.82046189,72.97183374,1.691975,1.57481875,2.979282063,0.449
6/18/2014,75.95125,74.95375,8.91,0,11.325,10.79,24.23110965,2.45,74.25171189,76.77308374,1.6700375,1.621825,2.698707063,0.498
6/26/2014,76.44375,74.01375,9.14,0,11.98125,12.07875,22.7925,0.35,77.075,78.40125,1.6452625,1.5227125,1.5634375,0.52
7/4/2014,80.0075,64.47,14.61,0,15.54625,11.24625,26.88,1.02,78.06,83.07625,2.212075,1.89255,1.5862625,0.417
7/12/2014,71.72125,71.5525,9.97125,0.21625,7.7525,7.7925,17.565,0.54,74.9875,77.20625,2.4443,2.14565,1.84425,0.516
7/20/2014,82.355,64.425,16.335,0,17.9075,10.1175,26.4075,0,78.04,84.5125,2.7750625,2.5652875,2.1220375,0.48
7/28/2014,72.945,75.58,8.51875,0,8.12,6.17,19.125,2.06,74.9325,78.16125,2.1907875,3.0070875,2.4407625,0.402
8/5/2014,78.84375,67.3375,12.91625,0,14.2225,7.58875,21.7425,0.01,76.73625,84.02,2.4357125,2.67115,2.5583875,0.379
8/13/2014,81.34375,58.3175,18.04,0,16.54875,10.14875,22.34110965,0.68,77.2575,84.3125,3.0757,3.59395,2.8963625,0.39
8/21/2014,83.53,53.27875,21.2625,0,18.6275,11.28125,22.33235965,0.04,78.7775,86.55625,3.124625,3.69,3.23265,0.333
8/29/2014,81.39375,61.73,16.4975,0,16.5825,13.00625,21.91,0.52,78.475,84.4625,3.165575,3.55426875,3.449775,0.329
9/6/2014,67.3875,76.69125,7.0475,2.1775,5.48125,10.81,14.2475,2.23,71.81625,71.56625,1.7281375,1.74239375,3.485325,0.319
9/14/2014,73.25,75.29125,8.3525,0,9.4725,8.2825,17.35875,0.11,72.76875,76.0525,2.16465,2.0760125,3.472625,0.324
9/22/2014,69.13375,60.12,11.73875,0.0175,5.36375,8.1125,18.37375,0,70.345,74.42875,2.7861375,2.3429625,3.4487375,0.314
9/30/2014,67.69,61.00125,11.20625,2.58375,4.71875,10.0325,18.31875,0.32,68.73,71.56625,3.61405,2.95925,3.4664375,0.314
10/8/2014,61.55375,74.43375,6.4525,5.48375,2.915,11.27375,13.45193862,1.27,65.39125,64.80625,2.9433375,2.9925625,3.4732875,0.326
10/16/2014,62.84538703,72.75824838,6.575,2.06375,1.7775,8.482657501,15.94360965,0.25,63.38171189,65.14683374,1.960325,2.32279375,3.322294563,0.246
10/24/2014,61.7775,58.51125,9.7475,6.25125,3.695,10.29125,15.305,0,63.31625,65.36375,2.0347625,2.441775,3.45305,0.283
11/9/2014,35.1125,59.63,3.76375,29.53875,0,13.8275,10.725,0,48.475,44.66,1.679225,1.6734,3.521175,0.181
11/17/2014,41.08875,72.21,2.84125,23.26625,0,8.815,9.92375,0.19,46.31875,43.8875,1.6732,1.8584,3.55735,0.253
11/25/2014,41.03125,55.48125,4.8025,24.59625,0,13.1225,11.2425,0,46.71125,45.46875,1.8364875,1.9613125,3.554625,0.155
12/11/2014,45.67125,84.10125,1.7425,19.50875,0,10.14625,5.145,0.35,49.41125,47.65875,1.6726625,2.0520375,3.54495,0.131
12/19/2014,41.69625,76.8975,2.36,23.3225,0,12.025,5.6575,0,45.87875,43.68875,1.6205875,2.0600875,3.5562625,0.225
12/27/2014,26.584,69.486,1.7,38.638,0,10.666,7.238,0.05,40.834,37.274,1.71084,2.07168,3.56934,0.134
1/9/2015,31.83,60.7975,2.8725,33.63625,0,9.7975,8.43875,0.01,36.1125,32.84875,1.6811375,1.8907375,3.610975,0.127
1/17/2015,42.665,62.6175,4.91375,22.05125,0,9.94875,10.845,0.7,41.35875,41.4175,1.60595,1.80005,3.6009875,0.135
2/10/2015,38.84375,65.68,4.0825,24.55,0,10.224065,13.2275,0.24,43.63375,43.78125,1.7866,1.5856,3.5672375,0.146
3/22/2015,56.86375,67.185,6.665,7.40875,0,11.7375,20.6825,0.49,54.75375,56.97875,1.59035,1.8930625,3.490225,0.197
3/30/2015,60.7425,67.76375,7.04875,6.54375,1.91625,12.945,20.645,1.4,58.30875,61.14875,1.666675,1.628975,3.4509875,0.22
4/7/2015,62.1875,70.9375,6.2775,5.46375,2.93875,13.84,16.24,1.13,60.68,64.01625,1.921825,1.8512,3.39795,0.273
4/15/2015,58.61,76.69625,4.63375,6.445,0,9.4625,17.51735965,2.08,60.3025,60.16625,1.4916125,1.6614,3.3122875,0.287
4/23/2015,59.23875,76.83875,5.22875,6.1475,0.25125,10.78625,17.96,2.32,60.76,60.6225,1.4809,1.4832,2.402325,0.357
5/1/2015,65.4975,78.4675,5.54125,1.0175,1.885,12.27625,18.17375,5.52,64.6175,66.57375,1.5513625,1.43995,1.5709875,0.431
5/9/2015,63.9025,80.66875,4.34625,3.43625,2.34625,11.7625,18.72375,2.62,65.8975,65.95375,1.390025,1.3833,1.530625,0.471
5/17/2015,61.0325,86.37875,3.22375,4.3275,1.10125,10.4025,14.12,5.16,65.3325,65.97125,1.36945,1.35295,1.50965,0.456
5/25/2015,66.86625,81.16375,5.11,0.5775,2.57875,8.29875,19.94985965,2.18,69.115,70.1475,1.3514875,1.3386,1.4949625,0.472
6/2/2015,77.39125,68.47875,12.2525,0,12.19375,10.1375,28.3,0,75.1775,75.57375,1.3443625,1.33205,1.4861125,0.473
6/10/2015,76.05375,76.76125,8.61375,0,11.95125,9.405,19.4875,4.67,75.0525,78.54375,1.591425,1.3303625,1.47355,0.504
6/18/2015,79.63125,71.0325,11.685,0,14.92875,12.5725,27.14875,0.14,76.1175,78.5925,1.4794,1.3294625,1.4639875,0.541
